CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary
554.0,Spain,Male,55.0,5.0,0.0,1.0,1.0,0.0,131807.14
678.0,Spain,Male,28.0,1.0,0.0,2.0,1.0,0.0,93783.0
630.0,Spain,Female,38.0,4.0,0.0,1.0,1.0,0.0,81776.84
694.0,France,Female,29.0,8.0,0.0,2.0,0.0,0.0,180890.4
609.0,France,Male,35.0,1.0,0.0,2.0,1.0,0.0,142513.5
703.0,France,Male,29.0,8.0,0.0,1.0,1.0,0.0,78650.95
578.0,Germany,Female,39.0,8.0,124616.23,1.0,1.0,1.0,184977.2
643.0,France,Female,62.0,4.0,0.0,2.0,1.0,1.0,125553.51
748.0,Spain,Female,32.0,3.0,0.0,1.0,1.0,0.0,122899.01
730.0,France,Male,34.0,5.0,0.0,2.0,1.0,0.0,49734.94
684.0,France,Female,35.0,2.0,133636.52,1.0,1.0,0.0,143618.32
678.0,France,Female,40.0,4.0,0.0,1.0,1.0,0.0,17095.49
695.0,Germany,Male,40.0,5.0,101993.12,1.0,1.0,0.0,92887.06
696.0,Spain,Female,39.0,7.0,0.0,2.0,1.0,1.0,141400.51
705.0,France,Male,22.0,5.0,0.0,2.0,1.0,1.0,121402.53
582.0,France,Male,24.0,7.0,100013.51,1.0,1.0,1.0,163587.9
681.0,France,Male,34.0,5.0,0.0,2.0,0.0,1.0,149913.84
729.0,France,Male,44.0,5.0,0.0,2.0,1.0,0.0,187597.98
594.0,France,Female,40.0,8.0,0.0,1.0,0.0,0.0,93536.38
535.0,Germany,Female,39.0,6.0,116711.06,1.0,1.0,0.0,77414.45
711.0,France,Female,38.0,4.0,0.0,2.0,0.0,1.0,125307.87
598.0,France,Male,66.0,5.0,0.0,1.0,1.0,0.0,155915.24
821.0,Spain,Male,35.0,7.0,0.0,2.0,1.0,0.0,133086.45
667.0,France,Female,47.0,2.0,0.0,2.0,1.0,1.0,113553.43
753.0,France,Female,40.0,5.0,0.0,2.0,1.0,1.0,61931.21
554.0,Germany,Male,33.0,4.0,123544.0,2.0,1.0,0.0,90876.95
613.0,France,Male,33.0,1.0,0.0,2.0,1.0,1.0,104982.39
594.0,France,Male,32.0,4.0,0.0,2.0,1.0,1.0,156424.4
757.0,France,Male,47.0,8.0,137731.9,1.0,1.0,1.0,52327.57
724.0,France,Male,33.0,5.0,0.0,2.0,1.0,0.0,187800.63
763.0,Spain,Female,25.0,9.0,83347.25,1.0,1.0,0.0,71333.44
614.0,France,Female,40.0,7.0,0.0,2.0,0.0,0.0,132770.11
634.0,France,Female,46.0,4.0,0.0,1.0,0.0,0.0,174918.46
609.0,Germany,Female,43.0,3.0,99167.54,1.0,1.0,1.0,173837.54
599.0,France,Female,42.0,3.0,0.0,1.0,1.0,0.0,166677.35
766.0,France,Male,32.0,6.0,0.0,2.0,1.0,1.0,133692.88
659.0,Spain,Male,43.0,0.0,0.0,2.0,1.0,0.0,94878.6
619.0,Spain,Male,31.0,8.0,0.0,2.0,0.0,1.0,123850.58
731.0,France,Female,36.0,4.0,0.0,2.0,1.0,1.0,48778.46
707.0,France,Female,40.0,3.0,0.0,1.0,1.0,0.0,161653.5
754.0,France,Male,36.0,3.0,0.0,2.0,1.0,1.0,178074.04
580.0,France,Male,48.0,3.0,0.0,1.0,0.0,0.0,103901.27
711.0,France,Male,46.0,6.0,0.0,2.0,1.0,1.0,140934.57
644.0,Germany,Female,35.0,7.0,115031.02,2.0,1.0,0.0,1285.81
718.0,Germany,Male,39.0,5.0,123082.08,1.0,1.0,0.0,62812.07
729.0,France,Male,29.0,1.0,0.0,2.0,1.0,0.0,78670.52
663.0,France,Female,42.0,4.0,0.0,2.0,1.0,0.0,77866.91
676.0,Germany,Male,31.0,7.0,152063.59,2.0,1.0,1.0,146663.43
628.0,France,Male,33.0,2.0,70729.17,1.0,0.0,1.0,79775.19
687.0,Germany,Female,37.0,6.0,142644.64,1.0,1.0,1.0,175479.92
584.0,France,Female,32.0,9.0,0.0,2.0,1.0,0.0,186826.22
645.0,France,Female,38.0,6.0,121669.93,1.0,1.0,1.0,124625.08
695.0,Germany,Male,46.0,7.0,129142.54,1.0,1.0,0.0,65864.4
775.0,France,Female,29.0,7.0,0.0,2.0,1.0,0.0,172576.43
613.0,France,Female,37.0,7.0,0.0,1.0,1.0,1.0,126307.25
792.0,France,Female,32.0,7.0,0.0,1.0,1.0,1.0,158325.87
557.0,France,Male,34.0,4.0,0.0,2.0,1.0,0.0,159416.58
641.0,France,Male,43.0,7.0,0.0,2.0,1.0,1.0,29586.73
642.0,Germany,Female,37.0,4.0,145747.67,2.0,0.0,0.0,175743.92
682.0,France,Female,38.0,2.0,0.0,2.0,1.0,1.0,86410.28
657.0,Germany,Male,30.0,3.0,136624.6,2.0,0.0,0.0,123218.81
679.0,France,Female,52.0,3.0,0.0,1.0,1.0,0.0,183572.39
446.0,Germany,Female,45.0,9.0,156021.41,1.0,1.0,1.0,173617.09
582.0,France,Female,52.0,4.0,0.0,1.0,1.0,1.0,81313.51
619.0,France,Female,31.0,4.0,0.0,2.0,1.0,1.0,44363.44
817.0,France,Male,30.0,3.0,0.0,2.0,1.0,0.0,96517.97
584.0,France,Male,39.0,4.0,0.0,2.0,1.0,1.0,107815.31
678.0,France,Female,25.0,1.0,0.0,2.0,0.0,1.0,129964.94
642.0,Spain,Male,39.0,5.0,0.0,2.0,0.0,1.0,78858.07
571.0,Spain,Female,43.0,3.0,113882.32,2.0,1.0,1.0,54495.82
593.0,France,Female,29.0,4.0,0.0,2.0,0.0,1.0,88659.07
741.0,Spain,Female,57.0,9.0,0.0,2.0,1.0,1.0,125939.18
640.0,Spain,Female,31.0,9.0,0.0,1.0,0.0,0.0,59637.65
588.0,Spain,Male,39.0,4.0,0.0,1.0,0.0,0.0,106977.8
683.0,Germany,Female,39.0,8.0,145553.07,1.0,1.0,0.0,125870.5
646.0,France,Male,52.0,1.0,142862.21,1.0,1.0,1.0,177092.16
622.0,France,Male,37.0,5.0,0.0,2.0,1.0,1.0,66526.01
584.0,Germany,Female,45.0,3.0,120961.5,1.0,0.0,0.0,55893.37
516.0,Spain,Female,41.0,9.0,0.0,1.0,1.0,1.0,82969.61
642.0,France,Male,41.0,7.0,0.0,2.0,1.0,0.0,61977.82
733.0,France,Male,41.0,4.0,0.0,2.0,1.0,1.0,84421.34
744.0,France,Male,36.0,2.0,0.0,2.0,1.0,1.0,59645.24
652.0,France,Male,32.0,3.0,0.0,2.0,0.0,0.0,172749.65
695.0,Spain,Male,41.0,3.0,123939.86,1.0,1.0,0.0,178045.97
559.0,France,Male,60.0,1.0,0.0,1.0,1.0,0.0,71692.8
706.0,France,Female,23.0,10.0,87738.82,1.0,1.0,0.0,172576.43
753.0,France,Female,55.0,1.0,0.0,1.0,1.0,1.0,93536.38
548.0,France,Male,53.0,1.0,0.0,2.0,0.0,1.0,86786.41
729.0,Spain,Female,37.0,1.0,141581.71,1.0,1.0,0.0,69263.1
627.0,France,Female,38.0,8.0,0.0,2.0,1.0,1.0,69052.87
746.0,Germany,Male,44.0,7.0,123894.43,2.0,1.0,0.0,166586.99
607.0,Germany,Male,44.0,0.0,145988.65,2.0,1.0,1.0,135180.11
571.0,France,Male,36.0,4.0,0.0,2.0,0.0,1.0,102908.63
567.0,Spain,Male,51.0,4.0,111760.4,1.0,1.0,0.0,124532.9
559.0,France,Male,34.0,9.0,0.0,2.0,1.0,0.0,162878.96
699.0,Spain,Female,35.0,9.0,0.0,2.0,1.0,0.0,140941.47
593.0,France,Male,33.0,6.0,0.0,2.0,1.0,0.0,81602.02
575.0,France,Female,37.0,7.0,0.0,2.0,0.0,0.0,130567.02
584.0,France,Male,41.0,6.0,0.0,2.0,1.0,0.0,80575.44
683.0,France,Female,49.0,8.0,0.0,3.0,1.0,0.0,85937.47
683.0,France,Female,36.0,6.0,0.0,2.0,1.0,0.0,121061.89
554.0,France,Male,36.0,7.0,0.0,2.0,1.0,0.0,187910.55
683.0,France,Female,37.0,9.0,0.0,2.0,0.0,0.0,144874.67
773.0,France,Male,39.0,6.0,0.0,2.0,1.0,1.0,94873.6
748.0,Germany,Female,37.0,4.0,106022.73,1.0,1.0,0.0,138051.19
665.0,Germany,Female,46.0,5.0,98862.54,1.0,1.0,1.0,136859.55
602.0,France,Male,37.0,6.0,132767.66,1.0,1.0,1.0,153012.13
673.0,Germany,Female,37.0,3.0,113736.27,1.0,1.0,0.0,59093.39
613.0,France,Female,45.0,2.0,0.0,2.0,1.0,0.0,53437.1
672.0,Germany,Male,32.0,7.0,123974.96,1.0,0.0,1.0,9684.52
678.0,France,Male,28.0,6.0,121542.57,1.0,1.0,1.0,71862.79
664.0,France,Male,26.0,2.0,109848.6,1.0,1.0,0.0,159891.02
613.0,France,Male,45.0,9.0,0.0,2.0,1.0,0.0,56767.67
528.0,France,Female,52.0,3.0,0.0,1.0,1.0,0.0,133535.29
633.0,Spain,Female,56.0,6.0,0.0,1.0,1.0,0.0,159777.37
648.0,Germany,Male,39.0,0.0,110829.52,1.0,1.0,0.0,13160.03
520.0,Spain,Female,34.0,9.0,0.0,2.0,1.0,0.0,128825.56
710.0,Spain,Female,51.0,1.0,0.0,1.0,1.0,1.0,152698.24
663.0,Spain,Female,54.0,5.0,0.0,1.0,1.0,0.0,173511.72
794.0,France,Female,37.0,4.0,0.0,1.0,1.0,0.0,138525.19
597.0,Spain,Male,41.0,7.0,0.0,2.0,0.0,1.0,67944.09
694.0,Spain,Female,38.0,5.0,0.0,2.0,1.0,1.0,132210.49
715.0,France,Male,39.0,9.0,0.0,2.0,1.0,0.0,160129.99
695.0,France,Female,42.0,4.0,0.0,2.0,1.0,1.0,121457.88
725.0,Spain,Male,37.0,8.0,0.0,1.0,0.0,1.0,56780.97
516.0,France,Male,26.0,1.0,0.0,2.0,1.0,0.0,82967.97
634.0,Spain,Male,38.0,3.0,0.0,2.0,1.0,0.0,55857.48
609.0,Germany,Female,42.0,1.0,116968.91,3.0,0.0,0.0,132801.57
689.0,Spain,Female,33.0,1.0,0.0,2.0,0.0,1.0,100478.6
743.0,Spain,Male,50.0,4.0,0.0,1.0,0.0,1.0,164083.72
649.0,Spain,Female,37.0,3.0,0.0,2.0,1.0,1.0,46635.47
627.0,France,Male,34.0,8.0,141581.71,1.0,1.0,0.0,185830.72
656.0,France,Female,45.0,6.0,149525.7,3.0,1.0,0.0,131662.47
593.0,Spain,Male,32.0,3.0,153855.47,1.0,1.0,0.0,83058.14
671.0,France,Male,26.0,9.0,0.0,2.0,1.0,0.0,61531.86
727.0,Germany,Female,39.0,4.0,143054.85,2.0,1.0,0.0,166692.03
556.0,France,Male,31.0,5.0,0.0,2.0,1.0,1.0,159475.08
710.0,Spain,Male,26.0,2.0,151553.19,1.0,1.0,0.0,84710.65
661.0,France,Male,32.0,5.0,0.0,2.0,1.0,0.0,121438.57
559.0,Germany,Female,46.0,6.0,107556.06,1.0,1.0,0.0,181794.86
708.0,France,Female,38.0,7.0,0.0,1.0,0.0,1.0,142513.5
709.0,Germany,Male,35.0,8.0,96558.66,2.0,0.0,1.0,81778.72
489.0,France,Male,35.0,4.0,0.0,2.0,1.0,0.0,115818.51
642.0,France,Female,34.0,2.0,100913.57,1.0,1.0,0.0,184842.08
588.0,France,Female,48.0,8.0,0.0,1.0,0.0,1.0,152733.89
710.0,France,Female,34.0,5.0,0.0,2.0,1.0,1.0,9241.52
809.0,Germany,Male,35.0,9.0,121063.9,3.0,1.0,0.0,109257.59
611.0,France,Female,52.0,7.0,0.0,1.0,1.0,0.0,138350.74
793.0,France,Male,41.0,5.0,0.0,2.0,1.0,1.0,124489.88
605.0,Spain,Female,29.0,8.0,0.0,2.0,1.0,0.0,172576.43
679.0,Germany,Male,34.0,6.0,128135.99,1.0,1.0,0.0,86935.08
674.0,Germany,Female,39.0,4.0,106570.34,1.0,1.0,0.0,152843.53
682.0,Germany,Female,30.0,2.0,122453.97,2.0,1.0,0.0,131167.98
746.0,Germany,Male,52.0,6.0,111369.79,1.0,1.0,0.0,105525.72
540.0,France,Male,37.0,9.0,0.0,2.0,1.0,1.0,172063.09
757.0,Germany,Female,39.0,7.0,79627.33,2.0,1.0,0.0,123866.37
656.0,France,Male,39.0,5.0,0.0,2.0,0.0,1.0,107839.03
745.0,France,Female,36.0,8.0,0.0,1.0,0.0,1.0,167984.61
709.0,France,Female,28.0,1.0,0.0,2.0,1.0,0.0,120512.08
607.0,France,Male,34.0,7.0,84327.77,2.0,0.0,0.0,91936.1
818.0,France,Male,37.0,6.0,0.0,2.0,1.0,0.0,120512.08
679.0,France,Male,29.0,5.0,0.0,1.0,1.0,1.0,145562.4
667.0,Spain,Female,37.0,6.0,166522.84,1.0,1.0,0.0,52332.85
793.0,Spain,Female,38.0,2.0,80793.58,2.0,1.0,1.0,116971.05
727.0,France,Female,39.0,7.0,0.0,2.0,1.0,0.0,175743.92
663.0,France,Male,38.0,6.0,0.0,2.0,1.0,1.0,181177.9
687.0,France,Male,35.0,10.0,127706.33,2.0,1.0,1.0,166440.32
658.0,France,Female,39.0,10.0,0.0,3.0,1.0,0.0,38772.65
569.0,France,Male,37.0,0.0,0.0,2.0,1.0,0.0,172557.77
690.0,France,Female,38.0,8.0,0.0,1.0,0.0,1.0,123954.15
706.0,Spain,Female,29.0,9.0,0.0,2.0,1.0,1.0,84869.89
476.0,Spain,Female,49.0,2.0,0.0,2.0,0.0,0.0,139953.94
691.0,Spain,Male,34.0,1.0,0.0,2.0,1.0,1.0,77326.78
796.0,Spain,Female,59.0,7.0,61319.63,1.0,1.0,1.0,12761.16
705.0,Spain,Male,39.0,9.0,0.0,1.0,0.0,0.0,176692.65
809.0,France,Female,58.0,8.0,0.0,1.0,1.0,1.0,161655.55
711.0,France,Male,36.0,4.0,172325.67,1.0,0.0,1.0,122268.75
659.0,Germany,Female,28.0,5.0,71142.77,2.0,1.0,0.0,109098.39
605.0,France,Female,45.0,7.0,166501.11,1.0,1.0,0.0,169921.11
537.0,France,Female,47.0,4.0,0.0,1.0,1.0,0.0,54184.06
691.0,Spain,Male,45.0,3.0,0.0,2.0,1.0,1.0,27474.81
779.0,Germany,Female,56.0,2.0,118560.0,1.0,0.0,0.0,114448.77
710.0,France,Female,35.0,1.0,0.0,1.0,0.0,1.0,57549.65
616.0,France,Male,36.0,5.0,0.0,2.0,1.0,1.0,193502.9
553.0,France,Male,34.0,5.0,61687.33,1.0,1.0,0.0,114774.35
731.0,Spain,Female,37.0,9.0,129605.99,1.0,1.0,0.0,60721.4
616.0,France,Female,28.0,7.0,0.0,2.0,1.0,1.0,185580.89
579.0,France,Female,46.0,5.0,0.0,2.0,1.0,0.0,140763.18
647.0,France,Male,37.0,9.0,0.0,2.0,1.0,1.0,95583.45
585.0,Germany,Male,44.0,8.0,126817.65,2.0,1.0,0.0,145562.4
671.0,France,Female,44.0,5.0,0.0,2.0,1.0,0.0,90212.38
649.0,Germany,Male,54.0,1.0,108716.59,1.0,1.0,0.0,51670.82
724.0,Spain,Female,48.0,5.0,0.0,1.0,0.0,0.0,92916.53
632.0,France,Male,38.0,7.0,0.0,1.0,1.0,0.0,50595.15
775.0,France,Male,29.0,4.0,115037.76,1.0,1.0,1.0,126726.33
635.0,Germany,Female,49.0,7.0,87873.39,1.0,0.0,0.0,79082.76
579.0,France,Female,38.0,7.0,0.0,1.0,1.0,0.0,47911.03
602.0,Spain,Male,32.0,8.0,0.0,2.0,1.0,0.0,153895.31
699.0,France,Male,34.0,6.0,123322.15,1.0,0.0,0.0,111241.37
695.0,Spain,Female,38.0,5.0,0.0,2.0,1.0,0.0,105525.15
696.0,Spain,Male,36.0,1.0,92476.88,1.0,1.0,1.0,115509.59
680.0,France,Male,35.0,9.0,0.0,2.0,1.0,0.0,150159.95
671.0,France,Female,38.0,4.0,0.0,2.0,1.0,0.0,176779.46
624.0,France,Female,41.0,3.0,79927.28,1.0,1.0,0.0,91574.92
628.0,France,Female,33.0,8.0,113858.95,1.0,1.0,1.0,134889.95
774.0,France,Female,55.0,6.0,0.0,3.0,0.0,0.0,138360.29
562.0,France,Male,31.0,1.0,0.0,2.0,1.0,1.0,125986.18
711.0,France,Male,32.0,5.0,0.0,2.0,1.0,1.0,58815.25
709.0,France,Female,34.0,3.0,0.0,1.0,1.0,1.0,79082.62
722.0,France,Male,28.0,6.0,0.0,2.0,1.0,0.0,153915.28
685.0,Spain,Male,36.0,2.0,0.0,2.0,1.0,1.0,2766.63
752.0,Germany,Male,31.0,8.0,119859.52,2.0,0.0,1.0,181429.87
561.0,France,Male,34.0,9.0,92887.06,1.0,0.0,0.0,114722.42
650.0,France,Female,41.0,8.0,0.0,1.0,1.0,0.0,164804.02
705.0,France,Male,41.0,3.0,0.0,2.0,1.0,1.0,162599.51
762.0,France,Male,30.0,3.0,0.0,2.0,1.0,1.0,141175.18
619.0,France,Male,35.0,0.0,0.0,1.0,1.0,0.0,157891.86
632.0,Germany,Male,33.0,5.0,109819.16,1.0,0.0,1.0,177740.04
521.0,Spain,Male,37.0,3.0,0.0,2.0,1.0,0.0,144880.81
592.0,France,Male,33.0,2.0,0.0,2.0,0.0,0.0,120893.07
706.0,Spain,Male,34.0,3.0,0.0,2.0,0.0,1.0,53874.67
487.0,Spain,Male,38.0,8.0,0.0,2.0,1.0,0.0,161388.22
682.0,France,Female,37.0,1.0,105767.43,1.0,1.0,1.0,99061.75
686.0,Spain,Female,36.0,8.0,0.0,1.0,1.0,1.0,85982.47
461.0,Germany,Male,44.0,5.0,148962.76,2.0,1.0,0.0,86786.41
638.0,France,Female,35.0,9.0,0.0,2.0,1.0,1.0,118313.46
651.0,France,Male,30.0,0.0,0.0,2.0,1.0,1.0,140780.8
773.0,Spain,Male,45.0,8.0,118723.11,4.0,1.0,0.0,75578.67
754.0,France,Male,29.0,2.0,0.0,2.0,1.0,1.0,164768.82
712.0,France,Male,37.0,5.0,0.0,2.0,0.0,0.0,167984.72
645.0,France,Male,29.0,1.0,82506.72,1.0,1.0,1.0,125062.02
738.0,Spain,Female,38.0,4.0,126776.3,1.0,1.0,0.0,154364.66
719.0,Germany,Male,33.0,4.0,139707.28,1.0,1.0,0.0,143628.31
724.0,France,Male,43.0,5.0,0.0,2.0,0.0,1.0,181419.29
579.0,Spain,Female,25.0,5.0,0.0,1.0,1.0,1.0,103713.93
748.0,Germany,Female,30.0,8.0,137852.96,1.0,1.0,1.0,123646.57
585.0,Spain,Female,30.0,1.0,0.0,1.0,1.0,1.0,170528.63
605.0,France,Female,46.0,7.0,175739.36,1.0,1.0,0.0,153356.8
713.0,France,Male,39.0,1.0,0.0,3.0,1.0,0.0,115779.48
684.0,France,Male,34.0,9.0,0.0,2.0,1.0,1.0,158742.81
669.0,France,Female,32.0,6.0,183768.47,1.0,1.0,1.0,121365.45
686.0,Germany,Male,31.0,3.0,142643.54,1.0,1.0,1.0,171718.52
751.0,France,Male,38.0,10.0,115465.98,1.0,1.0,0.0,72929.96
662.0,France,Male,41.0,9.0,0.0,2.0,1.0,0.0,183566.78
735.0,Germany,Male,27.0,7.0,91286.51,1.0,1.0,1.0,170195.4
850.0,France,Male,30.0,9.0,0.0,2.0,1.0,1.0,92888.52
798.0,France,Female,39.0,6.0,0.0,2.0,1.0,1.0,87071.18
592.0,Germany,Female,57.0,4.0,152522.37,1.0,1.0,0.0,66795.78
619.0,France,Female,58.0,2.0,0.0,1.0,1.0,0.0,179861.79
684.0,Germany,Female,32.0,2.0,119278.01,1.0,1.0,1.0,174971.64
592.0,France,Female,40.0,7.0,0.0,2.0,1.0,0.0,143619.52
590.0,Germany,Male,36.0,7.0,120599.21,2.0,1.0,1.0,156774.94
568.0,France,Female,26.0,10.0,0.0,2.0,1.0,0.0,107712.42
693.0,Spain,Male,32.0,4.0,0.0,1.0,1.0,1.0,174434.06
619.0,France,Female,38.0,8.0,0.0,2.0,1.0,1.0,183566.85
633.0,Spain,Female,34.0,5.0,0.0,2.0,1.0,0.0,151167.94
581.0,France,Male,35.0,0.0,0.0,1.0,1.0,1.0,125986.01
582.0,Spain,Female,43.0,10.0,0.0,2.0,0.0,1.0,98301.61
597.0,France,Female,48.0,5.0,0.0,1.0,1.0,0.0,102397.22
739.0,France,Male,41.0,4.0,0.0,2.0,0.0,1.0,136054.45
713.0,France,Male,25.0,2.0,0.0,2.0,0.0,1.0,90537.47
684.0,France,Male,38.0,5.0,0.0,1.0,0.0,0.0,180551.76
645.0,Germany,Male,36.0,2.0,110931.97,2.0,0.0,0.0,93715.86
571.0,Germany,Female,39.0,2.0,106045.92,1.0,1.0,0.0,180800.42
778.0,Germany,Male,49.0,9.0,113873.23,2.0,1.0,1.0,160589.18
676.0,France,Male,33.0,5.0,0.0,2.0,1.0,1.0,143783.46
596.0,Germany,Male,26.0,7.0,126598.99,2.0,1.0,1.0,49732.9
647.0,France,Male,33.0,5.0,135120.56,1.0,1.0,0.0,46774.94
671.0,Germany,Male,40.0,9.0,135078.41,1.0,1.0,1.0,172601.62
834.0,France,Male,39.0,6.0,0.0,1.0,1.0,1.0,122662.98
683.0,France,Female,32.0,8.0,0.0,2.0,1.0,1.0,121408.56
667.0,Germany,Female,43.0,5.0,123949.86,1.0,1.0,0.0,177028.0
633.0,France,Female,24.0,7.0,0.0,2.0,1.0,1.0,122810.53
817.0,Spain,Female,36.0,0.0,0.0,2.0,0.0,0.0,81298.09
668.0,Germany,Female,36.0,5.0,137847.41,2.0,1.0,1.0,158043.11
572.0,Spain,Male,29.0,5.0,0.0,2.0,1.0,1.0,177670.57
669.0,France,Male,38.0,4.0,0.0,2.0,1.0,0.0,166889.15
705.0,France,Male,38.0,3.0,0.0,2.0,1.0,0.0,167984.72
838.0,France,Male,25.0,8.0,0.0,2.0,1.0,0.0,170984.97
627.0,France,Male,39.0,5.0,0.0,1.0,1.0,0.0,129912.74
678.0,Germany,Male,52.0,9.0,124788.18,1.0,1.0,0.0,68814.23
751.0,France,Male,42.0,1.0,120923.52,1.0,1.0,1.0,72643.95
577.0,Germany,Male,29.0,9.0,156570.86,1.0,1.0,1.0,146041.45
755.0,France,Male,36.0,8.0,0.0,2.0,1.0,0.0,113645.4
763.0,France,Male,38.0,9.0,0.0,2.0,1.0,1.0,126469.09
652.0,France,Male,35.0,1.0,0.0,2.0,1.0,0.0,136054.45
646.0,France,Male,41.0,3.0,0.0,2.0,0.0,0.0,121568.37
625.0,France,Male,38.0,8.0,0.0,2.0,1.0,0.0,18094.96
640.0,Spain,Male,28.0,8.0,0.0,2.0,1.0,0.0,72993.65
628.0,France,Male,34.0,3.0,0.0,2.0,1.0,1.0,106977.8
576.0,France,Male,38.0,9.0,0.0,2.0,1.0,0.0,124954.56
774.0,France,Female,44.0,4.0,106723.28,1.0,1.0,1.0,74042.0
652.0,France,Female,32.0,7.0,141787.31,1.0,1.0,1.0,51907.72
681.0,Germany,Female,31.0,5.0,114354.95,2.0,1.0,0.0,134600.94
653.0,Germany,Male,43.0,0.0,131569.73,1.0,0.0,0.0,63737.19
717.0,Germany,Female,51.0,2.0,122552.33,1.0,1.0,1.0,167553.06
562.0,Spain,Female,46.0,9.0,0.0,2.0,1.0,1.0,161241.65
715.0,Germany,Female,48.0,7.0,123831.46,1.0,0.0,0.0,120512.08
635.0,France,Male,46.0,6.0,0.0,2.0,1.0,0.0,68807.47
678.0,France,Male,23.0,6.0,146547.78,1.0,0.0,1.0,166677.35
635.0,Spain,Female,37.0,9.0,131286.47,1.0,1.0,0.0,116973.48
735.0,Spain,Female,38.0,8.0,0.0,2.0,1.0,0.0,172033.57
613.0,Spain,Male,42.0,9.0,127585.98,1.0,1.0,1.0,167032.49
662.0,France,Male,25.0,10.0,107960.46,1.0,1.0,1.0,157577.28
646.0,France,Male,29.0,2.0,0.0,1.0,0.0,1.0,103557.83
561.0,France,Male,54.0,1.0,0.0,2.0,1.0,0.0,152290.28
568.0,France,Male,45.0,7.0,0.0,1.0,0.0,0.0,123627.91
544.0,France,Female,35.0,8.0,0.0,1.0,1.0,0.0,77977.69
656.0,Spain,Male,43.0,4.0,0.0,2.0,1.0,0.0,141023.01
588.0,Germany,Female,34.0,9.0,139496.35,1.0,1.0,0.0,116692.8
726.0,France,Female,42.0,9.0,0.0,2.0,1.0,1.0,145517.31
705.0,France,Female,38.0,2.0,0.0,2.0,0.0,0.0,56905.38
684.0,Germany,Male,35.0,3.0,117599.15,1.0,1.0,1.0,57862.88
685.0,France,Male,35.0,4.0,0.0,2.0,0.0,1.0,88566.9
705.0,France,Male,32.0,1.0,135871.2,1.0,1.0,1.0,169381.9
610.0,France,Female,35.0,6.0,0.0,2.0,1.0,0.0,138526.96
748.0,France,Female,34.0,3.0,0.0,1.0,1.0,0.0,176730.02
725.0,Spain,Male,38.0,5.0,117833.3,1.0,1.0,1.0,120219.14
620.0,France,Male,30.0,3.0,0.0,2.0,1.0,1.0,187900.12
660.0,France,Female,29.0,5.0,0.0,1.0,0.0,0.0,26116.82
582.0,France,Male,39.0,7.0,133501.36,1.0,1.0,1.0,116957.6
463.0,France,Male,39.0,4.0,0.0,2.0,1.0,0.0,114957.22
633.0,Spain,Male,34.0,4.0,0.0,1.0,1.0,1.0,159823.16
634.0,France,Male,36.0,4.0,0.0,2.0,1.0,1.0,82938.99
634.0,France,Male,39.0,2.0,171848.38,1.0,1.0,1.0,173776.5
585.0,France,Male,31.0,8.0,0.0,1.0,1.0,1.0,140800.66
639.0,Spain,Male,30.0,9.0,152576.25,1.0,1.0,1.0,176768.59
453.0,France,Male,30.0,5.0,0.0,2.0,1.0,1.0,73881.68
528.0,France,Female,36.0,2.0,0.0,2.0,1.0,1.0,140947.05
753.0,France,Male,44.0,8.0,0.0,1.0,1.0,0.0,154700.61
537.0,Spain,Female,53.0,1.0,0.0,1.0,1.0,0.0,110615.14
641.0,Germany,Female,37.0,5.0,101060.25,2.0,1.0,0.0,139024.31
744.0,Germany,Male,46.0,5.0,128410.71,1.0,1.0,0.0,126469.09
684.0,France,Male,37.0,1.0,0.0,2.0,1.0,0.0,83611.45
705.0,Spain,Female,36.0,9.0,0.0,1.0,0.0,1.0,167621.16
667.0,Spain,Male,29.0,6.0,0.0,2.0,1.0,0.0,160968.44
631.0,France,Male,39.0,8.0,0.0,2.0,0.0,0.0,199661.5
682.0,France,Male,45.0,2.0,0.0,2.0,1.0,1.0,86043.27
835.0,France,Female,42.0,6.0,0.0,2.0,1.0,0.0,142911.99
706.0,Germany,Female,55.0,3.0,124099.13,1.0,0.0,0.0,93524.22
481.0,France,Male,35.0,6.0,0.0,2.0,1.0,1.0,95686.6
588.0,France,Male,32.0,8.0,0.0,2.0,1.0,1.0,158845.49
706.0,France,Male,39.0,5.0,0.0,2.0,1.0,0.0,140889.32
642.0,Germany,Male,64.0,5.0,114430.18,1.0,1.0,1.0,115186.97
663.0,France,Male,34.0,7.0,123311.39,2.0,1.0,0.0,151822.66
705.0,France,Male,40.0,5.0,0.0,2.0,1.0,1.0,156792.89
667.0,France,Male,34.0,3.0,0.0,2.0,1.0,0.0,118863.38
772.0,France,Male,31.0,4.0,0.0,2.0,1.0,1.0,138878.12
679.0,Spain,Female,29.0,1.0,0.0,2.0,0.0,1.0,176984.34
595.0,France,Male,34.0,9.0,0.0,2.0,1.0,1.0,84872.66
636.0,Germany,Male,35.0,10.0,122384.22,1.0,1.0,1.0,142367.31
630.0,Spain,Female,33.0,4.0,0.0,2.0,1.0,1.0,182865.09
597.0,Germany,Female,51.0,3.0,105795.9,1.0,1.0,0.0,143357.03
773.0,Germany,Female,34.0,8.0,148962.46,2.0,1.0,1.0,28797.32
686.0,France,Male,51.0,3.0,0.0,1.0,1.0,1.0,1408.68
583.0,France,Female,32.0,2.0,0.0,1.0,1.0,0.0,66485.26
